,id,name,reviews.rating,reviews.text,reviews.title,subjectivity,polarity,review_analysis
111,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Thats a whole lot of batteries! I ordered the 48 pack of AA batteries and its so much cheaper than a much smaller branded pack from the big chain stores. They arrived packaged well and wrapped nicely, see included pictures for details. I like to keep extra batteries around because most new electronics do not have included batteries these days. I hate getting a device in the mail and scavenging the house for batteries or stealing them from the remote controls. At this price, we can all afford to keep a bunch on hand. Ive tested these on several devices so far and they appear to be comparable to brand name batteries, they last a long time and bring all my electronics to life with renewed vigor. I'll definitely be buying more in the future.",A ton of batteries for cheap,0.4086007130124778,0.0786096256684492,Positive
113,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"A good deal, well packed in reusable package",a very good deal,0.6000000000000001,0.7,Positive
114,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,During my first recharging they were leaking and wrapping was coming off. A waste of money,A waste of,0.1666666666666666,0.0249999999999999,Positive
116,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I bought these batteries to use with a battery operated pump that transfers gas from a gas can into the tank of my riding mower. This is a far better way of fueling my mower than trying to lift a five gallon tank and trying to empty it into the mower tank. The pump uses 4 AA batteries and that is the way the Amazon batteries are packaged. Having them bundled in foursomes is convenient. My pump runs perfectly with these batteries.These batteries are said to have a shelf life of ten years so I won't be having to buy more AA batteries for at least that long. The price of these batteries is a genuine bargain and is it highly recommended to get this offer if AA batteries are needed.,A Winner,0.534,0.221,Positive
118,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Good price. Good product,A+,0.6000000000000001,0.7,Positive
119,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great battery just as good as the name brands.,A+,0.675,0.75,Positive
120,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great value,A+,0.75,0.8,Positive
121,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Perfect and what a deal - very pleased!,A+,1.0,0.90625,Positive
122,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,The batteries works very well. Great quality. You can't beat the price,A+,0.525,0.5,Positive
123,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries are as good or better than any brand of alkaline battery on the market today.,A+ best you can buy.,0.55,0.6,Positive
124,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great value!,A+ Product,0.75,1.0,Positive
125,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Greaatttt deal. This probably the only way I'll be buying batteries at a good price too.,A++,0.8,0.35,Positive
127,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,A+A+A+A+A+ FAST DELIVERY JUST AS DESCRIBE,A+A+A+A+A+ FAST DELIVERY JUST AS,0.6,0.2,Positive
128,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Good price,AA,0.6000000000000001,0.7,Positive
130,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,A great deal for the price. Let's hope these alkaline last longer.,AA Alkaline Batteries,0.4083333333333333,0.4,Positive
131,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries are as good as other brands and a bargain to boot.,AA bargain,0.4875,0.2875,Positive
132,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,AA batteries are replacements and have worked well so far,AA batteries,1.0,0.1,Positive
134,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Awesome buy. Very happy with these. This is my second order of these batteries. Will continue to purchase when needed.,AA batteries,0.6666666666666666,0.6666666666666666,Positive
135,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,awesome so far no duds,AA Batteries,1.0,0.55,Positive
136,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Came fast. Great price. Seems to last as long as expensive batteries.,AA Batteries,0.5033333333333333,0.09,Positive
137,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Good price, fast shipping, Will shop again.",AA Batteries,0.6000000000000001,0.4499999999999999,Positive
138,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Good value. As good as Duracell,AA batteries,0.6000000000000001,0.7,Positive
139,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great Quality ...Excellant Price,AA Batteries,0.75,0.8,Positive
140,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"High quality. great value, as advertised, trusted company.. Will definitely buy again and tell others.You will be pleased.",AA Batteries,0.6975,0.365,Positive
142,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Never can have too many.,AA batteries,0.5,0.5,Positive
144,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These Amazon AA batteries are great. They are just as good as any high priced battery.,AA Batteries,0.63,0.5533333333333333,Positive
145,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Yes, I'm using these and they are as good as any other battery.",AA batteries,0.4875,0.2875,Positive
146,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Good price and good product.,AA batteries from Amazon,0.6000000000000001,0.7,Positive
147,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I was very impressed with the packaging of these batteries. They work as well as any of the top commercial AA batteries. I will keep them handy for any future use.,AA Batteries from Amazon Basics,0.505,0.42,Positive
148,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Another great offer from Amazon that delivers perfarmance and price for your electronic agenda 1,AA Batteries that offer quality and price from Amazon,0.75,0.8,Positive
149,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These batteries are exactly what I was looking for. I was looking for affordable AA batteries with a long shelf life that I could keep around for an emergency or extended power outage. These Amazon alkaline batteries are advertised as having 10 years shelf life, and after receiving them I confirmed that on each battery is printed the expiration year 2025, which is what I expected having bought them in 2015.Now I won't have to by ordinary batteries that end up discharging internally in just a few years. The environment and my pocket are grateful. Thanks Amazon!",AA batteries with 10 years shelf life,0.35625,0.0375,Positive
150,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Great deal, better than local stores","AA batteries, good deal, what else could you want",0.4166666666666667,0.4333333333333333,Positive
152,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I purchased these to compare against the Duracell's I normally buy. These appear to be an excellent value, but only time will tell. Currently I am using them along with the Duracell's in some fake candle lights that my wife has to see if they last as long as the Duracell's. So far so good.",AA battery test,0.6796296296296297,0.1555555555555555,Positive
153,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These are really good batts and a great price.,AA batts,0.675,0.75,Positive
154,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,AA batteries worked perfectly out of the box!,AA batts work perfectly!,1.0,1.0,Positive
155,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works good so far. Time will tell the true story. Great price!,AA me,0.75,0.5375,Positive
157,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Excellent batteries and it's a better value than buying the batteries in smaller packs. Amazon's batteries are just as good as other manufacturers. With the subscribe and save, it's even a better deal.",AA Top Performance at a Good Price!,0.5791666666666667,0.4291666666666667,Positive
158,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,So far the batch is worth it. The batteries are solid and work well. When they are on sale they are worth the buy.I recommend and would buy again.,AA worth it.,0.325,0.175,Positive
161,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they work. good price. as expected,aaa,0.5,0.3,Positive
162,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,A wonderful way to purchase these.,AAA Alkaline Batteries,1.0,1.0,Positive
163,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,work great,AAA alkaline Batteries,0.75,0.8,Positive
166,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Good value for the money Will order again,AAA Batteries,0.6000000000000001,0.7,Positive
167,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great batteries,AAA batteries,0.75,0.8,Positive
168,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great price!,AAA Batteries,0.75,1.0,Positive
170,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Needed some more batteries for the home and these were reasonably priced. Have been using for a week and so far they are working well.,AAA Batteries,0.7000000000000001,0.2666666666666666,Positive
171,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These work just fine and were purchased at a good price.,AAA batteries,0.55,0.5583333333333333,Positive
172,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Very nice packaging. Good batteries.,AAA Batteries,0.8,0.74,Positive
174,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries. AAA. They fit and work in objects requiring AAA batteries.*Not for internal consumption.,AAA Batteries that work just like batteries!,0.2,0.2,Positive
176,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,AAA batteries. They last adequately and are at a very competitive price point. For that reason I don't think I will be buying batteries from any competitor if they're more expensive than these. Bravo Amazon.,AAA batteries. They last adequately and are at a ...,0.38,0.1066666666666666,Positive
177,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Love these batteries. They last just as long as the top name brand battery for a fraction of the price. Look no further. Check out the discharge and compare. They are solid!,AAA+ Batteries!,0.3611111111111111,0.1583333333333333,Positive
